,Unnamed: 0,KEMENTERIAN/LEMBAGA,SUMBER DANA,PROGRAM,FUNGSI,OUTPUT (KRO),JENIS BELANJA,AKUN 4 DIGIT,REALISASI BELANJA KL (KRO),Nilai,PAGU DIPA REVISI,BLOKIR DIPA REVISI,PAGU DIPA AWAL,BLOKIR DIPA AWAL,Tahun
167013,167013,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5793 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,295658034.0,1299894723.0,1461551000.0,0.0,1668555000.0,834281000.0,2025
167014,167014,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5793 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5242 Belanja Perjalanan Dinas Luar Negeri,,,,,398496000.0,199248000.0,2025
167015,167015,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5793 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,,,2700000.0,0.0,2700000.0,0.0,2025
167016,167016,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5794 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,3584690.0,3584690.0,50000000.0,0.0,150000000.0,0.0,2025
167017,167017,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5794 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,101544000.0,729740250.0,2128373000.0,0.0,1996940000.0,0.0,2025
167018,167018,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5794 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5221 Belanja Jasa,20900000.0,69800000.0,162000000.0,0.0,90000000.0,0.0,2025
167019,167019,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5794 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,198457500.0,290264420.0,796881000.0,0.0,1129719000.0,564860000.0,2025
167020,167020,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5794 EBC Layanan Manajemen SDM Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,3411860000.0,4232299808.0,5105943000.0,0.0,22507500000.0,0.0,2025
167021,167021,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5794 EBC Layanan Manajemen SDM Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,804531550.0,2209585940.0,4341800000.0,0.0,4111870000.0,0.0,2025
167022,167022,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5794 EBC Layanan Manajemen SDM Internal,52 BELANJA BARANG,5221 Belanja Jasa,72600000.0,175450000.0,1922600000.0,0.0,818000000.0,0.0,2025
167023,167023,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5794 EBC Layanan Manajemen SDM Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,548638499.0,903598000.0,2762789000.0,0.0,1641990000.0,820995000.0,2025
167024,167024,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5794 EBC Layanan Manajemen SDM Internal,52 BELANJA BARANG,5242 Belanja Perjalanan Dinas Luar Negeri,,,,,22500000.0,11250000.0,2025
167025,167025,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5795 CAN Sarana Bidang Teknologi Informasi dan Komunikasi,53 BELANJA MODAL,5321 Belanja Modal Peralatan dan Mesin,,6795080099.0,10718150000.0,895000.0,10718150000.0,10718150000.0,2025
167026,167026,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5795 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,18865629346.0,30279165390.0,33187934000.0,0.0,33307674000.0,0.0,2025
167027,167027,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5795 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,219020400.0,1019791818.0,1866920000.0,0.0,2136466000.0,0.0,2025
167028,167028,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5795 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5221 Belanja Jasa,45300000.0,149400000.0,462500000.0,0.0,462500000.0,0.0,2025
167029,167029,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5795 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5231 Belanja Pemeliharaan,208699536.0,1164224832.0,3063422000.0,0.0,3080000000.0,0.0,2025
167030,167030,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5795 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,339354800.0,1298706375.0,1874639000.0,0.0,3137550000.0,1568775000.0,2025
167031,167031,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5795 FAB Sistem Informasi Pemerintahan,52 BELANJA BARANG,5211 Belanja Barang Operasional,7869900000.0,7869900000.0,9969900000.0,0.0,8700000000.0,8700000000.0,2025
167032,167032,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5795 FAB Sistem Informasi Pemerintahan,52 BELANJA BARANG,5221 Belanja Jasa,,7372725285.0,9141485000.0,0.0,10511385000.0,9511385000.0,2025
167033,167033,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5795 FAB Sistem Informasi Pemerintahan,52 BELANJA BARANG,5231 Belanja Pemeliharaan,98651250.0,197302500.0,499600000.0,0.0,399600000.0,399600000.0,2025
167034,167034,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5795 FAB Sistem Informasi Pemerintahan,53 BELANJA MODAL,5361 Belanja Modal Fisik Lainnya,,2375400000.0,5400000000.0,0.0,5200000000.0,5200000000.0,2025
167035,167035,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5797 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,36540000.0,86855000.0,122855000.0,0.0,122855000.0,0.0,2025
167036,167036,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5797 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5221 Belanja Jasa,,11400000.0,12600000.0,0.0,12600000.0,0.0,2025
167037,167037,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5797 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,,,,,238702000.0,119351000.0,2025
167038,167038,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5797 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,304578750.0,667866750.0,875739000.0,0.0,1141831000.0,0.0,2025
167039,167039,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5797 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5221 Belanja Jasa,80900000.0,578198580.0,652000000.0,0.0,689800000.0,0.0,2025
167040,167040,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5797 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,638792314.0,1188270230.0,1328595000.0,0.0,1949584000.0,974792000.0,2025
167041,167041,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5800 ABC Kebijakan Bidang Politik,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,226395000.0,1177395000.0,2157691000.0,0.0,1828351000.0,0.0,2025
167042,167042,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5800 ABC Kebijakan Bidang Politik,52 BELANJA BARANG,5221 Belanja Jasa,156000000.0,419800000.0,959779000.0,0.0,1645947000.0,0.0,2025
167043,167043,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5800 ABC Kebijakan Bidang Politik,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,1700908514.0,2363853290.0,3108527000.0,0.0,5330523000.0,2665262000.0,2025
167044,167044,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5800 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,55157564.0,112065564.0,184179000.0,0.0,331760000.0,0.0,2025
167045,167045,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5800 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,89910000.0,198099000.0,634343000.0,0.0,489448000.0,0.0,2025
167046,167046,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5800 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5221 Belanja Jasa,42250000.0,248802169.0,526054000.0,0.0,383376000.0,0.0,2025
167047,167047,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,5800 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,,10368000.0,173231000.0,0.0,237522000.0,118761000.0,2025
167048,167048,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6574 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,56386564.0,147272564.0,330816000.0,0.0,530816000.0,0.0,2025
167049,167049,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6574 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,582868340.0,1177739952.0,1693329000.0,0.0,1479385000.0,0.0,2025
167050,167050,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6574 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5221 Belanja Jasa,43900000.0,699648558.0,883056000.0,0.0,295115000.0,0.0,2025
167051,167051,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6574 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,187857750.0,441354623.0,1125688000.0,0.0,2807836000.0,1403918000.0,2025
167052,167052,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6574 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5242 Belanja Perjalanan Dinas Luar Negeri,,,,,21535850000.0,10767925000.0,2025
167053,167053,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6574 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,694769500.0,1759748440.0,2128017000.0,0.0,2247659000.0,0.0,2025
167054,167054,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6574 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5221 Belanja Jasa,149706450.0,590183700.0,621500000.0,0.0,556400000.0,0.0,2025
167055,167055,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6574 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,234987900.0,729012060.0,1022182000.0,0.0,295901000.0,147951000.0,2025
167056,167056,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6575 EBA Layanan Dukungan Manajemen Internal,51 BELANJA PEGAWAI,5111 Belanja Gaji dan Tunjangan PNS,39929457792.0,92598074922.0,105310886000.0,0.0,103428373000.0,0.0,2025
167057,167057,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6575 EBA Layanan Dukungan Manajemen Internal,51 BELANJA PEGAWAI,5116 Belanja Gaji dan Tunjangan PPPK,,13738338054.0,21960388000.0,0.0,170750000.0,0.0,2025
167058,167058,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6575 EBA Layanan Dukungan Manajemen Internal,51 BELANJA PEGAWAI,5122 Belanja Lembur,2321278000.0,5159003000.0,8111236000.0,0.0,6712000000.0,0.0,2025
167059,167059,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6575 EBA Layanan Dukungan Manajemen Internal,51 BELANJA PEGAWAI,5124 Belanja Tunjangan Khusus & Belanja Pegawai Transito,94784878263.0,215443374940.0,269145750000.0,0.0,170076695000.0,0.0,2025
167060,167060,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6575 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,565172564.0,1562854706.0,2018888000.0,0.0,2217944000.0,0.0,2025
167061,167061,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6575 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,131827500.0,408248892.0,575885000.0,0.0,560519000.0,0.0,2025
167062,167062,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6575 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5221 Belanja Jasa,31800000.0,616726811.0,1043283000.0,0.0,304500000.0,0.0,2025
167063,167063,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6575 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5231 Belanja Pemeliharaan,2057683226.0,2057683226.0,2057684000.0,0.0,2612777000.0,0.0,2025
167064,167064,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6575 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,323362511.0,541399530.0,594964000.0,0.0,21430724000.0,10715362000.0,2025
167065,167065,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6575 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,148557800.0,355524800.0,372101000.0,0.0,343375000.0,0.0,2025
167066,167066,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6575 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,761781048.0,1943207708.0,2711944000.0,0.0,3775430000.0,0.0,2025
167067,167067,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6575 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5221 Belanja Jasa,1668830890.0,4512143100.0,5031561000.0,0.0,5061360000.0,0.0,2025
167068,167068,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6575 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5231 Belanja Pemeliharaan,47952000.0,47952000.0,95952000.0,0.0,,,2025
167069,167069,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6575 EBD Layanan Manajemen Kinerja Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,501427964.0,1122731442.0,2198730000.0,0.0,2355593000.0,1177798000.0,2025
167070,167070,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6576 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,42180813077.0,103794684803.0,105690529000.0,0.0,117694029000.0,0.0,2025
167071,167071,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6576 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,756187200.0,2705421926.0,3419241000.0,0.0,3742382000.0,0.0,2025
167072,167072,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6576 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5218 Belanja Barang Persediaan,359013960.0,1435949280.0,2163000000.0,0.0,2933516000.0,0.0,2025
167073,167073,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6576 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5221 Belanja Jasa,23169318564.0,57401818412.0,67629344000.0,0.0,60814257000.0,0.0,2025
167074,167074,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6576 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5231 Belanja Pemeliharaan,48720795443.0,121634716204.0,156631549000.0,0.0,147707965000.0,0.0,2025
167075,167075,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6576 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,60428002.0,544966120.0,1135253000.0,0.0,2154798000.0,1077399000.0,2025
167076,167076,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6576 EBB Layanan Sarana dan Prasarana Internal,52 BELANJA BARANG,5221 Belanja Jasa,306100000.0,1810482000.0,2865774000.0,0.0,2000874000.0,0.0,2025
167077,167077,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6576 EBB Layanan Sarana dan Prasarana Internal,53 BELANJA MODAL,5321 Belanja Modal Peralatan dan Mesin,19734270000.0,152070472263.0,241972382000.0,0.0,100518857000.0,0.0,2025
167078,167078,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6576 EBB Layanan Sarana dan Prasarana Internal,53 BELANJA MODAL,5331 Belanja Modal Gedung dan Bangunan,,89788730937.0,112922348000.0,0.0,66855327000.0,5016788000.0,2025
167079,167079,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6576 EBB Layanan Sarana dan Prasarana Internal,53 BELANJA MODAL,"5341 Belanja Modal Jalan, Irigasi dan Jaringan",,1877677000.0,2389820000.0,0.0,1370500000.0,990500000.0,2025
167080,167080,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6576 EBB Layanan Sarana dan Prasarana Internal,53 BELANJA MODAL,5361 Belanja Modal Fisik Lainnya,,7730954500.0,8764605000.0,0.0,7136000000.0,0.0,2025
167081,167081,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6976 ABC Kebijakan Bidang Politik,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,114750000.0,351810000.0,450703000.0,0.0,359495000.0,0.0,2025
167082,167082,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6976 ABC Kebijakan Bidang Politik,52 BELANJA BARANG,5221 Belanja Jasa,61600000.0,109200000.0,172200000.0,0.0,273000000.0,0.0,2025
167083,167083,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6976 ABC Kebijakan Bidang Politik,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,181184390.0,646488974.0,697316000.0,0.0,1613994000.0,806997000.0,2025
167084,167084,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6976 ABD Kebijakan Bidang Hukum dan HAM,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,39285000.0,274737000.0,393580000.0,0.0,207918000.0,0.0,2025
167085,167085,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6976 ABD Kebijakan Bidang Hukum dan HAM,52 BELANJA BARANG,5221 Belanja Jasa,25200000.0,70100000.0,116200000.0,0.0,172200000.0,0.0,2025
167086,167086,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6976 ABD Kebijakan Bidang Hukum dan HAM,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,26355000.0,265071880.0,398282000.0,0.0,871022000.0,435511000.0,2025
167087,167087,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6976 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5211 Belanja Barang Operasional,93372879.0,203919839.0,282507000.0,0.0,153712000.0,0.0,2025
167088,167088,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6976 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,277592500.0,1023871431.0,1075445000.0,0.0,915615000.0,0.0,2025
167089,167089,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6976 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5221 Belanja Jasa,34100000.0,135960800.0,345080000.0,0.0,1084850000.0,0.0,2025
167090,167090,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6976 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,316354580.0,1138099066.0,1520121000.0,0.0,2063985000.0,1031993000.0,2025
167091,167091,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6976 EBA Layanan Dukungan Manajemen Internal,52 BELANJA BARANG,5242 Belanja Perjalanan Dinas Luar Negeri,,,3000000.0,0.0,3500000000.0,1750000000.0,2025
167092,167092,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6977 ABA Kebijakan Bidang Ekonomi dan Keuangan,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,290819506.0,695946506.0,695952000.0,0.0,649986000.0,0.0,2025
167093,167093,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6977 ABA Kebijakan Bidang Ekonomi dan Keuangan,52 BELANJA BARANG,5221 Belanja Jasa,156800000.0,308000000.0,332500000.0,0.0,358591000.0,0.0,2025
167094,167094,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6977 ABA Kebijakan Bidang Ekonomi dan Keuangan,52 BELANJA BARANG,5241 Belanja Perjalanan Dinas Dalam Negeri,402395670.0,408974000.0,471917000.0,0.0,1083585000.0,541793000.0,2025
167095,167095,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6977 ABB Kebijakan Bidang Investasi dan Perdagangan,52 BELANJA BARANG,5212 Belanja Barang Non Operasional,,463463000.0,592332000.0,0.0,321007000.0,0.0,2025
167096,167096,002 DEWAN PERWAKILAN RAKYAT,01 RUPIAH MURNI,002 01 WA Program Dukungan Manajemen,01 PELAYANAN UMUM,6977 ABB Kebijakan Bidang Investasi dan Perdagangan,52 BELANJA BARANG,5221 Belanja Jasa,,,46694000.0,0.0,428400000.0,0.0,2025
